filepath	title
./data/images/predict/1001190630_3727484646.jpg	组图:丹江口水库开闸泄洪搜狐新闻
./data/images/predict/100334575_4280964953.jpg	汛期来临施工项目部应该这么做
./data/images/predict/1004313538_3521281850.jpg	河南#卫辉洪水过后街道垃圾成堆# 当地政府:定点支援单位正在加紧清运
./data/images/predict/1004672648_1000731404.jpg	简迷离回忆篇:株洲的城市泄洪排涝改善了吗  『城市广场』 
./data/images/predict/1004959238_694863872.jpg	湖南南部多地遭遇严重洪涝灾害山区道路通讯一度中断组图 最新要闻
./data/images/predict/1005646574_2835439830.jpg	守护一江碧水巴南这个大工程本月完工防洪
./data/images/predict/1005972668_2785747032.jpg	江苏省最大人工水库海陵湖今年首次泄洪
./data/images/predict/1006058945_1190879712.jpg	洪峰过境阆中古城战备码头,部分街道被淹水位还在攀升腾讯新闻
./data/images/predict/1008696475_178332067.jpg	大爆料:5月24日龙川下起大暴雨,县城多处发生水浸街搜狐汽车搜狐网
./data/images/predict/1011218522_1653064344.jpg	一场灾难,一场旅行.一场暴雨,多次泄洪,让这个城市瞬间瘫痪.  抖音
./data/images/predict/1011492790_192357713.jpg	昨天,重庆綦江迎今年最大洪峰过境,市水文监测站发布水情预警
./data/images/predict/1012411094_4206166802.jpg	「防汛抢险」抗击洪魔 衡东公安全力以赴
./data/images/predict/1012961853_1432015888.jpg	重庆潼南区:举行
./data/images/predict/101381178_1394283988.jpg	强风暴雨过后临桂公路管理局全力抢险清障保畅通桂林公路桂林公路发
./data/images/predict/1014479642_2435999853.jpg	科技助力应急gdu参与恩施州防汛抢险演练无人机资讯无人系统网专
./data/images/predict/1015443700_118099759.jpg	韧性城市之路:如何降低暴雨洪水对城市的破坏丨筑梦天下内涝堤坝
./data/images/predict/101598540_1657720313.jpg	7.20河南水灾,7.23苍溪聚爱救援协会接待任务,历经十几  抖音
./data/images/predict/101685942_1510036063.jpg	这场水灾让我们明白,钱财再好,好不过生命,名利再大,大不过健  抖音
./data/images/predict/101816131_3994603418.jpg	女子驾车遇山洪暴发命悬一线,道路崩塌信号全无险丧命山洪灾害事故
./data/images/predict/101926044_1335947777.jpg	#上热门话题榜 #古城洪水猛如兽#夏季洪峰#秦皇故里 #  抖音
./data/images/predict/1019983084_989114916.jpg	临沂河东:启动城市防汛级应急响应 全力排水保安全
./data/images/predict/1020426703_2980715501.jpg	暴风雨前夕,同一时间,同一街道,三张照片,三中色调
./data/images/predict/1021999014_2663305352.jpg	东风排涝车.在全球各种自然灾害所造成的损失,洪涝灾害所占比重  抖
./data/images/predict/102460762_4112953971.jpg	保加利亚,希腊和土耳其遭暴雨袭击,至少已有14人死于洪灾洪水时间
./data/images/predict/102462067_3403385611.jpg	湖北消防员挑灯排涝不停歇湖北频道人民网
./data/images/predict/1025118871_2971878829.jpg	广西罗城遭受暴雨袭击 街道一片汪洋中新网
./data/images/predict/1026201827_463167023.jpg	#抗洪抢险央企行动#【中粮集团16,800瓶饮用水支援四川古蔺】7月27日,
./data/images/predict/102757546_1717254436.jpg	揭秘湖南防汛指挥背后的故事丨特大洪水为什么没有分洪
./data/images/predict/1027654147_4068191753.jpg	聚焦防汛抗洪丨重庆12区县遭遇大暴雨 29条河流出现超警戒水位洪水
./data/images/predict/102799477_114478052.jpg	今天20号,广东,福建大暴雨继续广西的强降雨终于结束了广东省福建
./data/images/predict/1028358246_2511736641.jpg	#洪水无情,人间有爱#人民子弟兵为人民#抗洪抢险#感动瞬间  抖音
./data/images/predict/102839665_3379843510.jpg	【闻汛而动丨全市应急系统全力应对强降雨天气】今日本市又迎来一场强
./data/images/predict/102965448_3177009494.jpg	广东清远人的无眠夜挪车,继续停课 23号凌晨三点洪峰过境  抖音
./data/images/predict/103243332_3758559384.jpg	夜到大水后河边  美篇
./data/images/predict/1033214923_1644380035.jpg	汛期来临,望城雷锋民兵应急分队为抗洪抢险时刻准备着澎湃号媒体
./data/images/predict/103345674_2140544828.jpg	武汉防汛,排涝应急响应均升至级中新网
./data/images/predict/1034846168_795056142.jpg	乾县红十字曙光救援中心驰援安徽芜湖市抗洪救灾第一线  美篇
./data/images/predict/1035457835_3784599042.jpg	#松源镇洪水 松源镇水退后的满地狼藉 所有农作物全毁 街道都是泥泞
./data/images/predict/1035725293_3898319389.jpg	乘风破浪有力量,全区公安民警以最强担当筑牢防汛抢险堤坝
./data/images/predict/103603030_2087433549.jpg	预警升级淄博中到大雨局部暴雨而且要连下3天天气雷雨降水量
./data/images/predict/1037760880_2063896112.jpg	我的城市下大暴雨了,我不喜欢下雨,但我喜欢听下雨声, 坦然面  抖音
./data/images/predict/1038667907_2158933979.jpg	美国密歇根发生严重溃坝洪水冲毁下游两座水坝涌入城市  天气网
./data/images/predict/1039043485_1822250738.jpg	长期法河商退日军人防汛抢险实战滨练 大 看今朝 讯抢险再战雄  抖音
./data/images/predict/1041010801_3795301766.jpg	南方九省区遭遇暴雨袭击 部分城市被洪水围困昆明信息港
./data/images/predict/104129782_3515630035.jpg	经历了地震经历了疫情,又迎来水灾,愿祖国山河无恙人人平安,洪  抖音
./data/images/predict/104479954_3884988721.jpg	汛情突如其来,义警纷纷请战保定
./data/images/predict/1046194840_1266719806.jpg	2023年8月15日由于近期雨水较多全面做好防汛措施.对车库  抖音
./data/images/predict/1049565831_3790803575.jpg	下水道系统图片下水道系统素材下水道系统插画摄图新视界
./data/images/predict/104997369_1544822757.jpg	旬邑县住建局快速开展防汛抢险工作  美篇
./data/images/predict/1050418196_3365222525.jpg	昨天一场突如其来的暴雨,把我的城市淹没了  抖音
./data/images/predict/105116801_1065538184.jpg	暴雨来袭,新兴全力抗击防汛
./data/images/predict/1051619715_3346898293.jpg	雷雨图片大全雷雨高清图片下载图片网
./data/images/predict/105205381_620662930.jpg	韶关2022年6月20日又经历一次50年一遇的洪峰过境.党和  抖音
./data/images/predict/1052422692_895510990.jpg	阳朔镇开展2022年防汛抗洪应急抢险培训操作社区处置
./data/images/predict/1053250595_118060676.jpg	抗洪抢险,坚守岗位.远离洪水,安全度汛.  抖音
./data/images/predict/1053451770_1030781462.jpg	郑东新区外国语学校党员干部冲锋防汛抗洪一线郭敏网易订阅
./data/images/predict/1053938497_829892299.jpg	人民至上,生命至上全市闻
./data/images/predict/1054773862_4239785470.jpg	十年:2011年的7月一场大水,将道馆一洗而空.2021年的  抖音
./data/images/predict/1054824631_3335602555.jpg	抗洪救灾,清淤消杀,渝中青年在行动工作
./data/images/predict/1059565267_3404907004.jpg	记忆深处.一到梅雨季,村里的小溪必是涨大水.风平浪静的山村  抖音
./data/images/predict/1059614330_1174241695.jpg	2023郑州城市防洪排涝创新技术研讨暨展览会
./data/images/predict/1063925788_4179201609.jpg	防汛事迹  南湖街道:防汛抢险我先行 抗洪救灾显担当闸口
./data/images/predict/106395381_2194781044.jpg	艺术与设计  一场场场场梅雨.
./data/images/predict/1065794896_3755723836.jpg	防汛坝上党旗飘 党员先锋在一线抗洪
./data/images/predict/106606699_3522446484.jpg	石阡白沙镇 暴雨袭击引发的山洪正在退去
./data/images/predict/1069387635_1579364343.jpg	【智博会】沙区暴雨积水系统智能升级 高清
./data/images/predict/107167847_1039172446.jpg	海外直订deluge: tropical storm irene, vermonts flash floods, an
./data/images/predict/1072591454_2934018304.jpg	直击德国特大暴雨:街道变汪洋大海,民众蹲在房顶无助求救
./data/images/predict/1072869271_2953019452.jpg	大暴雨北江洪水预警补小帅智慧水利解决方案助力防汛抗洪提供数据
./data/images/predict/107554554_1786042870.jpg	新田:扎实做好城市防汛保畅工作
./data/images/predict/107633119_2893615169.jpg	四川宜宾遭遇强降雨致城区多处内涝 交警暴雨中疏导交通宜宾暴雨城
./data/images/predict/1078140572_4203704821.jpg	长期法河商退日军人防汛抢险实战滨练 大 看今朝 讯抢险再战雄  抖音
./data/images/predict/1078401046_1211605076.jpg	大水无情,人有情.贺州市鑫利丰农资为灾后农作物快速恢复保驾护航  
./data/images/predict/1080041071_3747562422.jpg	赵杨:我们的城市为什么经常出现洪涝我们把一个小机器人放到管网里,
./data/images/predict/108014282_728028863.jpg	美国中西部居民水深火热 洪水冲垮铁桥,高温飙37.7度
./data/images/predict/1080391343_2993011556.jpg	抗洪抢险,白沙街道在行动受灾
./data/images/predict/1080758897_4040933998.jpg	地市动态  运城市全力阻击近40年来汾河最大洪峰防汛
./data/images/predict/108104442_3055799026.jpg	在暴雨来临之及,奋战在抗洪救灾一线,为老百姓排忧解难,大家的  抖音
./data/images/predict/108256492_3885542610.jpg	今早,入汛以来最强降雨突袭贵州遵义多个乡镇被淹,消防正在救援山
./data/images/predict/108270255_3051005384.jpg	暴雨中 广州军区武装直升机飞援灾区
./data/images/predict/1084677922_2810005515.jpg	美国南部多地暴雨成灾 汽车水中排长龙
./data/images/predict/1086114555_1906696059.jpg	瓦尔水库水位暴涨持续泄洪 对下游造成严重破坏闸门度假村诺尔特
./data/images/predict/108761820_2779561870.jpg	极端强降雨侵袭山西从60万米高空看水灾有多严重看看头条中华网
./data/images/predict/1091665275_1612590436.jpg	7.4茅田洪灾后清淤工作#抗洪抢险  抖音
./data/images/predict/1097380807_685885614.jpg	向家坝水库泄洪,直击长江洪峰过境泸州行业航拍四川四川在线
./data/images/predict/109836934_1876391188.jpg	分享一首好听的歌《高原的河流》  抖音
./data/images/predict/10992282_1312207066.jpg	2020年安徽抗洪救灾
./data/images/predict/1099284855_1094145582.jpg	【灾情就是命令,安全重于泰山】东湾镇防汛抗洪工作纪实
./data/images/predict/10994255_1430994953.jpg	暴雨夜,五个郑州人的声音日记故事fm腾讯新闻
